Code groupe;Libelle groupe;Type groupe;Milieu groupe;Support groupe;Code paramètre;Libelle paramètre;Fraction paramètre;Unite parametre;Defaut parametre;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1473;ClThalonil;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1526;Glufosinat;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1544;Triadiméf.;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1660;Tetraconaz;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1661;Tébutame;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1663;Pyrifenox;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1664;Procymidon;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1668;Oryzalin;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1686;Bromacil;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1695;Imazaméth.;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1712;Propachlor;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1881;Myclobutan;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1895;Tébufénozi;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1952;Oxyflfene;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1953;Tefluthrin;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1967;Fenoxycarb;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2074;Benoxacor;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2924;Benfuracar;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5671;Thiaclopri;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1144;DDD 44';Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1145;DDE 24';Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1146;DDE 44';Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1147;DDT 24';Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1719;Tolylfluan;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2097;Chloromécl;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2547;Fluroxymep;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5579;Acetamipri;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2064;Tribe Meth;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1117;Benzo(k)fl;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1584;Biphényle;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1859;Bromadiolo;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2012;Amidosulf;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1115;Benzo(a)py;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1239;PCB 28;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1241;PCB 52;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1242;PCB 101;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1243;PCB 118;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;7086;Tembo;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1257;Propiconaz;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5617;DimetamidP;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1675;Flurochlor;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1503;Flutriafol;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1672;Isoxaben;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1244;PCB 138;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1245;PCB 153;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1246;PCB 180;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1276;CCl4;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6508;PFNA;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2974;S-Métolach;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6822;EthanSulfo;;microgramme par kilogramme;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1892;Rimsulfuro;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;7057;Pinoxaden;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1280;Triadiméno;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2664;Spiroxamin;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1119;Bifénox;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;7500;Chlorant;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6857;ClethoOxaS;;microgramme par kilogramme;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1118;Benz(ghi)P;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1458;Anthracène;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1619;Me2Fluor.;;microgramme par litre;O;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1101;Alachlore;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1103;Aldrine;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1105;Aminotriaz;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1107;Atrazine;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1108;DEA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1109;DIA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1113;Bentazone;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1136;Chlortolu;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1177;Diuron;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1179;Endosulf.b;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1181;Endrine;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1200;HCH alpha;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1203;HCH gamma;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1208;Isoprotu.;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1221;Métolachlo;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1263;Simazine;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1268;Terbuthyl.;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1506;Glyphosate;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1586;34DClAnili;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1666;Oxadixyl;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1670;Métazachlo;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1673;Hexazinone;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1748;HepClEpox;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1796;Métaldéhyd;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1830;DeDIA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1831;Simazine-h;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1832;2OHAtrazi;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1903;Acétochlor;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1907;AMPA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1929;C8H8Cl2N2O;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1930;3,4-DCPU;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1932;IproAnilin;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1943;26Dethanil;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1954;HydroxyTBA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2045;terbutdes;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2738;IPU-1CH3;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;3159;2OHDethAtr;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;3160;2hDia;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5750;Desethylte;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6800;AlaClESA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6853;MetolClOXA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6854;MetolClESA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6855;AlaCl OXA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6856;AcetoClESA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6862;AcetoClOXA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6883;AcetoClSAA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6894;MetazClOXA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6895;MetazClESA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1135;CHCl3;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1272;TTCE;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1284;TCA 1.1.1;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1286;TCE;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1958;4-nonylphe;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;2766;Bisphenol;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5347;PFOA;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5977;PFHpA;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;5978;PFHxA;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6550;PFDS;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6561;PFOS;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6616;DEHP;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6660;Tolytriazo;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;6830;PFHS;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;7543;benzotriaz;Eau brute;nanogramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1129;Carbendaz.;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1141;24D;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1175;Diméthoate;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1206;Iprodione;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1209;Linuron;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1210;Malathion;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1212;2.4-MCPA;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1253;Prochloraz;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1261;Pyrimiph.M;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1278;Toluene;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1359;Cyprodinil;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1406;Lénacile;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1414;Propyzamid;Eau brute;microgramme par litre;N;
3103;Autres paramètres bis;ANA;Prélèvements et analyses eaux souterraines;Eau;1462;nBut.Phtal;Eau brute;microgramme par litre;N;
